<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(6, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(5, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(5, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(5, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(5, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(5, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(5, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(5, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(5, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(5, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(5, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(5, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(4, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(4, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(4, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(4, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(4, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(4, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(4, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(4, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(4, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(4, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(4, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(4, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(3, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(3, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(3, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(3, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(3, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(3, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(3, 0, 7), (3, 0, 9), , [0, 0], (Left, Nothing)>
<(3, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(3, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(3, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(3, 0, 7), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(3, 0, 7), (3, 0, 9), , [0, 0], (Down, Nothing)>
<(3, 0, 7), (3, 0, 9), , [0, 0], (Down, Nothing)>
<(3, 0, 7), (3, 0, 9), , [0, 0], (Down, Nothing)>
<(3, 0, 7), (3, 0, 9), , [0, 0], (Down, Nothing)>
<(3, 0, 7), (3, 0, 9), , [0, 0], (Down, Nothing)>
<(3, 0, 6), (3, 0, 9), , [0, 0], (Down, Nothing)>
<(3, 0, 6), (3, 0, 9), , [0, 0], (Down, Left)>
<(3, 0, 6), (3, 0, 9), , [0, 0], (Down, Left)>
<(3, 0, 6), (3, 0, 9), , [0, 0], (Down, Left)>
<(3, 0, 6), (3, 0, 9), , [0, 0], (Down, Left)>
<(3, 0, 6), (3, 0, 9), , [0, 0], (Down, Left)>
<(3, 0, 6), (3, 0, 9), , [0, 0], (Down, Left)>
<(3, 0, 6), (3, 0, 9), , [0, 0], (Down, Left)>
<(3, 0, 6), (3, 0, 9), , [0, 0], (Down, Left)>
<(3, 0, 6), (3, 0, 9), , [0, 0], (Down, Left)>
<(3, 0, 5), (3, 0, 9), , [0, 0], (Down, Left)>
<(3, 0, 5), (3, 0, 9), , [0, 0], (Down, Left)>
<(3, 0, 5), (3, 0, 9), , [0, 0], (Down, Left)>
<(3, 0, 5), (3, 0, 9), , [0, 0], (Down, Left)>
<(3, 0, 5), (3, 0, 9), , [0, 0], (Down, Nothing)>
<(3, 0, 5), (3, 0, 9), , [0, 0], (Down, Nothing)>
<(3, 0, 5), (3, 0, 9), , [0, 0], (Down, Nothing)>
<(3, 0, 5), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(3, 0, 5), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(3, 0, 5), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(3, 0, 5), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(3, 0, 5), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(3, 0, 5), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(3, 0, 5), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(3, 0, 5), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(3, 0, 5), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(3, 0, 5), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(3, 0, 5), (3, 0, 9), , [0, 0], (Nothing, Nothing)>
<(3, 0, 5), (3, 0, 9), , [0, 0], (Nothing, Right)>
<(3, 0, 5), (3, 0, 9), , [0, 0], (Nothing, Right)>
<(3, 0, 5), (3, 0, 9), , [0, 0], (Nothing, Right)>
<(3, 0, 5), (3, 0, 9), , [0, 0], (Nothing, Right)>
<(3, 0, 5), (3, 0, 9), , [0, 0], (Nothing, Right)>
<(3, 0, 5), (3, 0, 9), , [0, 0], (Nothing, Right)>
<(3, 0, 5), (3, 0, 9), , [0, 0], (Nothing, Right)>
<(3, 0, 5), (3, 0, 9), , [0, 0], (Nothing, Right)>
<(3, 0, 5), (4, 0, 9), , [0, 0], (Nothing, Right)>
<(3, 0, 5), (4, 0, 9), , [0, 0], (Nothing, Right)>
<(3, 0, 5), (4, 0, 9), , [0, 0], (Nothing, Right)>
<(3, 0, 5), (4, 0, 9), , [0, 0], (Nothing, Right)>
<(3, 0, 5), (4, 0, 9), , [0, 0], (Nothing, Right)>
<(3, 0, 5), (4, 0, 9), , [0, 0], (Press, Right)>
agent0 pressed button1
<(3, 0, 5), (4, 0, 9), , [1, 0], (Nothing, Right)>
<(3, 0, 5), (4, 0, 9), , [1, 0], (Nothing, Right)>
<(3, 0, 5), (5, 0, 9), , [1, 0], (Nothing, Right)>
<(3, 0, 5), (5, 0, 9), , [1, 0], (Nothing, Right)>
<(3, 0, 5), (5, 0, 9), , [1, 0], (Nothing, Right)>
<(3, 0, 5), (5, 0, 9), , [1, 0], (Nothing, Right)>
<(3, 0, 5), (5, 0, 9), , [1, 0], (Nothing, Right)>
<(3, 0, 5), (5, 0, 9), , [1, 0], (Nothing, Right)>
<(3, 0, 5), (5, 0, 9), , [1, 0], (Nothing, Right)>
<(3, 0, 5), (5, 0, 9), , [1, 0], (Nothing, Right)>
<(3, 0, 5), (5, 0, 9), , [1, 0], (Nothing, Right)>
<(3, 0, 5), (5, 0, 9), , [1, 0], (Nothing, Right)>
<(3, 0, 5), (6, 0, 9), , [1, 0], (Nothing, Right)>
<(3, 0, 5), (6, 0, 9), , [1, 0], (Nothing, Right)>
<(3, 0, 5), (6, 0, 9), , [1, 0], (Nothing, Nothing)>
<(3, 0, 5), (6, 0, 9), , [1, 0], (Nothing, Up)>
<(3, 0, 5), (6, 0, 9), , [1, 0], (Nothing, Up)>
<(3, 0, 5), (6, 0, 9), , [1, 0], (Nothing, Up)>
